0   0.74779301	0	1	0
249	0.682713016	0	1	0
250	0.549496808	0	1	1
251	0.393190076	0	0	0
252	0.39901774	0	0	1
253	0.588597515	0	1	0
254	0.389716616	0	0	0
255	0.505770904	0	1	0
256	0.075445827	0	0	1
257	0.324809815	0	0	0
258	0.47491783	0	0	1
259	0.19617693	0	0	0
260	0.139998617	0	0	1
261	0.771572463	0	1	1
262	0.294575526	0	0	0
263	0.6892668	0	1	1
264	0.926658369	0	1	0
265	0.033408758	0	0	1
266	0.765835261	0	1	1
267	0.40530531	0	0	1
268	0.785880809	0	1	0
269	0.885686805	0	1	0
270	0.660800661	0	1	0
271	0.350931819	0	0	1
272	0.272749382	0	0	1
273	0.653452706	0	1	0
274	0.60618671	0	1	0
275	0.599650297	0	1	1
276	0.916020092	0	1	0
277	0.668766903	0	1	0
278	0.675495577	0	1	1
279	0.74092674	0	1	0
280	0.038187407	0	0	1
281	0.917339366	0	1	0
282	0.964948435	0	1	0
283	0.519417705	0	1	1
284	0.705753584	0	1	0
285	0.47040876	0	0	0
286	0.770462964	0	1	0
287	0.74229088	0	1	0
288	0.490761386	0	0	1
289	0.706064659	0	1	0
290	0.831157647	0	1	0
291	0.693978086	0	1	0
292	0.508812749	0	1	1
293	0.549080701	0	1	1
294	0.867449293	0	1	0
295	0.888140819	0	1	0
296	0.771541725	0	1	0
297	0.574779388	0	1	0
298	0.838537124	0	1	0
299	0.709454086	0	1	0
300	0.408528892	0	0	1
301	0.979039492	0	1	0
302	0.240182773	0	0	0
303	0.466517953	0	0	1
304	0.072448681	0	0	1
305	0.297000738	0	0	0
306	0.705238401	0	1	0
307	0.524923408	0	1	1
308	0.338661164	0	0	0
309	0.884242281	0	1	0
310	0.729463547	0	1	0
311	0.3727412	0	0	0
312	0.759089303	0	1	0
313	0.633383715	0	1	1
314	0.134336469	0	0	1
315	0.162898382	0	0	0
316	0.902280142	0	1	0
317	0.519497867	0	1	1
318	0.33101722	0	0	0
319	0.4081881	0	0	1
320	0.824589229	0	1	1
321	0.483626686	0	0	0
322	0.530078898	0	1	0
323	0.752404849	0	1	0
324	0.279754595	0	0	1
325	0.134116225	0	0	1
326	0.512665737	0	1	0
327	0.657541858	0	1	0
328	0.564194867	0	1	1
329	0.281589197	0	0	1
330	0.149975218	0	0	1
331	0.693202244	0	1	0
332	0.510615829	0	1	0
333	0.659776524	0	1	0
334	0.666072749	0	1	0
335	0.476659527	0	0	1
336	0.541805121	0	1	0
337	0.647356663	0	1	0
338	0.953875899	0	1	1
339	0.795919421	0	1	1
340	0.458770931	0	0	0
341	0.752141672	0	1	0
342	0.728225078	0	1	0
343	0.446207976	0	0	1
344	0.160524594	0	0	1
345	0.741280842	0	1	0
346	0.536805711	0	1	0
347	0.535354401	0	1	0
348	0.36025079	0	0	0
349	0.176701348	0	0	0
350	0.308884354	0	0	1
351	0.217619965	0	0	1
352	0.342447825	0	0	1
353	0.532439664	0	1	0
354	0.729535944	0	1	0
355	0.898746444	0	1	0
356	0.333729865	0	0	0
357	0.172908177	0	0	1
358	0.072300738	0	0	0
359	0.430427606	0	0	0
360	0.639576829	0	1	0
361	0.125528213	0	0	0
362	0.312517079	0	0	0
363	0.720727326	0	1	0
364	0.242600048	0	0	1
365	0.362768813	0	0	0
366	0.542063968	0	1	1
367	0.759929616	0	1	0
368	0.440360601	0	0	1
369	0.740197923	0	1	0
370	0.107808553	0	0	0
371	0.639237672	0	1	0
372	0.849544335	0	1	0
373	0.311621671	0	0	1
374	0.632865355	0	1	0
375	0.732198111	0	1	0
376	0.859895074	0	1	0
377	0.530021887	0	1	0
378	0.488820015	0	0	0
379	0.662324315	0	1	0
380	0.164117442	0	0	1
381	0.114439	0	0	1
382	0.630346932	0	1	0
383	0.811599557	0	1	0
384	0.598828785	0	1	1
385	0.37512276	0	0	1
386	0.651326357	0	1	0
387	0.636199335	0	1	1
388	0.646327495	0	1	1
389	0.727857913	0	1	0
390	0.676561649	0	1	0
391	0.973832983	0	1	0
392	0.691092982	0	1	0
393	0.83964685	0	1	0
394	0.596062444	0	1	0
395	0.718758611	0	1	0
396	0.318809739	0	0	1
397	0.45609882	0	0	1
398	0.66821363	0	1	0
399	0.664084788	0	1	1
400	0.631030584	0	1	0
401	0.490994848	0	0	1
402	0.595130174	0	1	0
403	0.207226553	0	0	0
404	0.666037235	0	1	1
405	0.480762369	0	0	1
406	0.492172178	0	0	0
407	0.608884609	0	1	0
408	0.591178734	0	1	1
409	0.444443996	0	0	1
410	0.900079637	0	1	0
411	0.85300896	0	1	0
412	0.545894414	0	1	0
413	0.512555056	0	1	1
414	0.628718565	0	1	1
415	0.475377505	0	0	1
416	0.665336097	0	1	0
417	0.748031857	0	1	0
418	0.740783102	0	1	0
419	0.753794288	0	1	0
420	0.622089869	0	1	1
421	0.601983907	0	1	0
422	0.686421843	0	1	0
423	0.905854514	0	1	0
424	0.415618454	0	0	1
425	0.526717928	0	1	0
426	0.791615278	0	1	0
427	0.781529433	0	1	0
428	0.482120378	0	0	0
429	0.809168133	0	1	0
430	0.176412723	0	0	1
431	0.47406628	0	0	0
432	0.855455099	0	1	0
433	0.659603963	0	1	1
434	0.400208798	0	0	0
435	0.668289734	0	1	0
436	0.638888765	0	1	0
437	0.49044178	0	0	1
438	0.613910022	0	1	1
439	0.44973592	0	0	1
440	0.708484851	0	1	0
441	0.590762403	0	1	1
442	0.565028794	0	1	1
443	0.314110629	0	0	1
444	0.749275649	0	1	0
445	0.856033512	0	1	0
446	0.709282933	0	1	0
447	0.700736995	0	1	0
448	0.370850007	0	0	0
449	0.351333387	0	0	0
450	0.822581997	0	1	0
451	0.258366294	0	0	1
452	0.40227351	0	0	0
453	0.657187924	0	1	0
454	0.835816018	0	1	0
455	0.483252281	0	0	1
456	0.467579589	0	0	1
457	0.845855553	0	1	1
458	0.513920451	0	1	1
459	0.791909765	0	1	0
460	0.818843982	0	1	0
461	0.708348009	0	1	0
462	0.018138618	0	0	1
463	0.58995882	0	1	1
464	0.635502838	0	1	0
465	0.697414545	0	1	0
466	0.785283158	0	1	0
467	0.65688222	0	1	0
468	0.633016402	0	1	1
469	0.880244633	0	1	0
470	0.341089599	0	0	1
471	0.76932902	0	1	0
472	0.487289877	0	0	0
473	0.780532464	0	1	0
474	0.597728439	0	1	0
475	0.401615224	0	0	1
476	0.789384911	0	1	0
477	0.460560684	0	0	1
478	0.518201337	0	1	1
479	0.129849464	0	0	0
480	0.570801703	0	1	0
481	0.618192796	0	1	1
482	0.404834598	0	0	1
483	0.151381434	0	0	0
484	0.789055067	0	1	0
485	0.590867188	0	1	0
486	0.227361151	0	0	1
487	0.670267022	0	1	0
488	0.066811243	0	0	1
489	0.623966905	0	1	0
490	0.633440268	0	1	0
491	0.528286602	0	1	0
492	0.425300098	0	0	1
493	0.618611291	0	1	0
494	0.325856	0	0	0
495	0.70719935	0	1	0
496	0.406840157	0	0	1
497	0.406987572	0	0	1
498	0.565490613	0	1	0
499	0.584557472	0	1	0
500	0.575255483	0	1	0
